link,name,location,price,area,bhk,bathroom,area_type_x,id,property_name_address
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-eco-nest-marol-mumbai-andheri-dahisar-898-sq-ft-spid-T86065140,Eco Nest,"2 BHK Flat in Marol, Mumbai",₹1.85 Cr,898 sqft,2 BHK,(2 Baths),Super Built-up Area,58,"Super Built up area 898
(83.43 sq.m.)
Built Up area: 790 sq.ft. (73.39 sq.m.)
Carpet area: 700 sq.ft. (65.03 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sheth-vasant-oasis-marol-mumbai-andheri-dahisar-980-sq-ft-spid-Q84626428,"Sheth Vasant Oasis
4.2","2 BHK Flat in Marol, Mumbai",₹2.91 Cr,980 sqft,2 BHK,(2 Baths),Super Built-up Area,59,"Super Built up area 980
(91.04 sq.m.)
Built Up area: 780 sq.ft. (72.46 sq.m.)
Carpet area: 670 sq.ft. (62.25 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-kanakia-sevens-marol-mumbai-andheri-dahisar-1240-sq-ft-spid-O85641166,"Kanakia Sevens
4.0","2 BHK Flat in Marol, Mumbai",₹2.25 Cr,"1,240 sqft",2 BHK,(2 Baths),Super Built-up Area,60,"Super Built up area 1240
(115.2 sq.m.)
Built Up area: 1204 sq.ft. (111.86 sq.m.)
Carpet area: 844 sq.ft. (78.41 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sheth-vasant-blossom-marol-mumbai-andheri-dahisar-685-sq-ft-spid-W83794040,Sheth Vasant Blossom,"2 BHK Flat in Marol, Mumbai",₹2.2 Cr,684 sqft,2 BHK,(2 Baths),Carpet Area,61,"Carpet area: 684.91
(63.63 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sheth-vasant-oasis-gamdevi-mumbai-andheri-dahisar-1058-sq-ft-spid-J86113364,"Sheth Vasant Oasis
4.2","2 BHK Flat in Gamdevi, Marol",₹2.85 Cr,"1,058 sqft",2 BHK,(2 Baths),Super Built-up Area,62,"Super Built up area 1058
(98.29 sq.m.)
Built Up area: 900 sq.ft. (83.61 sq.m.)
Carpet area: 750 sq.ft. (69.68 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sheth-vasant-oasis-marol-mumbai-andheri-dahisar-1253-sq-ft-spid-U86113110,"Sheth Vasant Oasis
4.2","3 BHK Flat in Marol, Mumbai",₹3.25 Cr,"1,253 sqft",3 BHK,(3 Baths),Super Built-up Area,63,"Super Built up area 1253
(116.41 sq.m.)
Built Up area: 1050 sq.ft. (97.55 sq.m.)
Carpet area: 905 sq.ft. (84.08 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sheth-vasant-oasis-marol-mumbai-andheri-dahisar-1000-sq-ft-spid-G84626804,"Sheth Vasant Oasis
4.2","2 BHK Flat in Marol, Mumbai",₹2.89 Cr,"1,000 sqft",2 BHK,(2 Baths),Super Built-up Area,64,"Super Built up area 1000
(92.9 sq.m.)
Built Up area: 970 sq.ft. (90.12 sq.m.)
Carpet area: 820 sq.ft. (76.18 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-orchid-palace-marol-mumbai-andheri-dahisar-660-sq-ft-spid-C85564604,Orchid Palace,"2 BHK Flat in Marol, Mumbai",₹1.6 Cr,660 sqft,2 BHK,(2 Baths),Carpet Area,65,"Carpet area: 660
(61.32 sq.m.)  
sq.ft."
https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-sheth-vasant-oasis-marol-mumbai-andheri-dahisar-630-sq-ft-spid-A84628590,"Sheth Vasant Oasis
4.2","1 BHK Flat in Marol, Mumbai",₹1.5 Cr,630 sqft,1 BHK,(2 Baths),Super Built-up Area,66,"Super Built up area 630
(58.53 sq.m.)
Built Up area: 540 sq.ft. (50.17 sq.m.)
Carpet area: 450 sq.ft. (41.81 sq.m.)  
sq.ft."
https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-kanakia-rainforest-marol-mumbai-andheri-dahisar-445-sq-ft-spid-S85056458,"Kanakia Rainforest
4.1","1 BHK Flat in Marol, Mumbai",₹1.45 Cr,445 sqft,1 BHK,(2 Baths),Carpet Area,67,"Carpet area: 445
(41.34 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sheth-vasant-oasis-marol-mumbai-andheri-dahisar-878-sq-ft-spid-P84883622,"Sheth Vasant Oasis
4.2","3 BHK Flat in Marol, Mumbai",₹3.58 Cr,878 sqft,3 BHK,(2 Baths),Carpet Area,68,"Carpet area: 878
(81.57 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-kanakia-sevens-marol-mumbai-andheri-dahisar-1230-sq-ft-r10-spid-Z69177008,"Kanakia Sevens
4.0","2 BHK Flat in Marol, Mumbai",₹2.27 Cr,"1,230 sqft",2 BHK,(2 Baths),Super Built-up Area,69,"Super Built up area 1230
(114.27 sq.m.)
Built Up area: 1200 sq.ft. (111.48 sq.m.)
Carpet area: 851 sq.ft. (79.06 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sheth-vasant-blossom-marol-mumbai-andheri-dahisar-904-sq-ft-spid-Q86132804,Sheth Vasant Blossom,"3 BHK Flat in Marol, Mumbai",₹3.15 Cr,904 sqft,3 BHK,(4 Baths),Carpet Area,70,"Carpet area: 904
(83.98 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-naman-premier-marol-mumbai-andheri-dahisar-955-sq-ft-spid-E86131236,Naman Premier,"3 BHK Flat in Marol, Mumbai",₹3.25 Cr,955 sqft,3 BHK,(3 Baths),Carpet Area,71,"Carpet area: 955
(88.72 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-venezia-raj-darshan-marol-mumbai-andheri-dahisar-700-sq-ft-spid-X83855508,Venezia Raj Darshan,"2 BHK Flat in Marol, Mumbai",₹2.19 Cr,700 sqft,2 BHK,(2 Baths),Carpet Area,72,"Carpet area: 700
(65.03 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-atul-blue-fortuna-marol-mumbai-andheri-dahisar-680-sq-ft-spid-B85065158,"Atul Blue Fortuna
3.7","2 BHK Flat in Marol, Mumbai",₹2.14 Cr,680 sqft,2 BHK,(2 Baths),Carpet Area,73,"Carpet area: 680
(63.17 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-kanakia-sevens-marol-mumbai-andheri-dahisar-1051-sq-ft-r3-spid-G71149910,"Kanakia Sevens
4.0","2 BHK Flat in Marol, Mumbai",₹1.97 Cr,"1,051 sqft",2 BHK,(2 Baths),Super Built-up Area,74,"Super Built up area 1051
(97.64 sq.m.)
Built Up area: 951 sq.ft. (88.35 sq.m.)
Carpet area: 851 sq.ft. (79.06 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sheth-vasant-oasis-marol-mumbai-andheri-dahisar-1253-sq-ft-spid-P85797832,"Sheth Vasant Oasis
4.2","3 BHK Flat in Marol, Mumbai",₹3.1 Cr,"1,253 sqft",3 BHK,(3 Baths),Super Built-up Area,75,"Super Built up area 1253
(116.41 sq.m.)
Carpet area: 905 sq.ft. (84.08 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-customs-colony-chs-marol-mumbai-andheri-dahisar-1380-sq-ft-spid-I83677646,Customs Colony CHS,"2 Bedroom House in Marol, Mumbai",₹3.52 Cr,"1,380 sqft",2 BHK,(2 Baths),Carpet Area,76,"Carpet area: 1380
(128.21 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sheth-vasant-oasis-marol-mumbai-andheri-dahisar-904-sq-ft-spid-D84981010,"Sheth Vasant Oasis
4.2","3 BHK Flat in Marol, Mumbai",₹3.25 Cr,904 sqft,3 BHK,(3 Baths),Carpet Area,77,"Carpet area: 904
(83.98 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sheth-vasant-oasis-marol-mumbai-andheri-dahisar-725-sq-ft-spid-A84956228,"Sheth Vasant Oasis
4.2","2 BHK Flat in Marol, Mumbai",₹3.25 Cr,725 sqft,2 BHK,(2 Baths),Carpet Area,78,"Carpet area: 725
(67.35 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sheth-vasant-blossom-marol-mumbai-andheri-dahisar-875-sq-ft-spid-H84627242,Sheth Vasant Blossom,"2 BHK Flat in Marol, Mumbai",₹2.49 Cr,875 sqft,2 BHK,(2 Baths),Super Built-up Area,79,"Super Built up area 875
(81.29 sq.m.)
Built Up area: 790 sq.ft. (73.39 sq.m.)
Carpet area: 670 sq.ft. (62.25 sq.m.)  
sq.ft."
https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-kanakia-sevens-marol-mumbai-andheri-dahisar-811-sq-ft-r4-spid-R74435503,"Kanakia Sevens
4.0","1 BHK Flat in Marol, Mumbai",₹1.39 Cr,811 sqft,1 BHK,(2 Baths),Super Built-up Area,80,"Super Built up area 811
(75.34 sq.m.)
Built Up area: 804 sq.ft. (74.69 sq.m.)
Carpet area: 504 sq.ft. (46.82 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sheth-vasant-blossom-marol-mumbai-andheri-dahisar-1250-sq-ft-spid-T84630450,Sheth Vasant Blossom,"3 BHK Flat in Marol, Mumbai",₹3.49 Cr,"1,250 sqft",3 BHK,(3 Baths),Super Built-up Area,81,"Super Built up area 1250
(116.13 sq.m.)
Built Up area: 1150 sq.ft. (106.84 sq.m.)
Carpet area: 971 sq.ft. (90.21 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sheth-vasant-blossom-marol-mumbai-andheri-dahisar-980-sq-ft-spid-Y84630226,Sheth Vasant Blossom,"2 BHK Flat in Marol, Mumbai",₹2.25 Cr,980 sqft,2 BHK,(2 Baths),Super Built-up Area,82,"Super Built up area 980
(91.04 sq.m.)
Built Up area: 790 sq.ft. (73.39 sq.m.)
Carpet area: 670 sq.ft. (62.25 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dn-nagar-mumbai-andheri-dahisar-1100-sq-ft-spid-A85487604,"Bhavans Rock Garden,","2 BHK Flat in DN Nagar, Andheri West",₹2.6 Cr,"1,100 sqft",2 BHK,(2 Baths),Super Built-up Area,83,"Super Built up area 1100
(102.19 sq.m.)
Built Up area: 930 sq.ft. (86.4 sq.m.)
Carpet area: 830 sq.ft. (77.11 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-andheri-west-mumbai-andheri-dahisar-1135-sq-ft-spid-X86041204,Lodha amrutara society,"3 BHK Flat in Andheri West, Mumbai",₹4 Cr,"1,135 sqft",3 BHK,(3 Baths),Built-up Area,84,"Built Up area: 1135
(105.44 sq.m.)  
sq.ft."
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-hdil-metropolis-residences-four-bungalows-mumbai-andheri-dahisar-2491-sq-ft-spid-V85578354,HDIL Metropolis Residences,"4 BHK Flat in Four Bungalows, Andheri West",₹5.15 Cr,"2,491 sqft",4 BHK,(4 Baths),Super Built-up Area,85,"Super Built up area 2491
(231.42 sq.m.)
Carpet area: 1670 sq.ft. (155.15 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-rna-ng-eclat-andheri-west-mumbai-andheri-dahisar-1300-sq-ft-r7-spid-D55970904,"RNA NG Eclat
3.8","3 BHK Flat in Andheri West, Mumbai",₹4.35 Cr,"1,300 sqft",3 BHK,(3 Baths),Built-up Area,86,"Built Up area: 1300
(120.77 sq.m.)
Carpet area: 1118 sq.ft. (103.87 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-samartha-deep-lokhandwala-andheri-west-mumbai-andheri-dahisar-1024-sq-ft-spid-Q85906460,Samartha Deep,"2 BHK Flat in Lokhandwala Andheri West, Mumbai",₹3.5 Cr,"1,024 sqft",2 BHK,(2 Baths),Super Built-up Area,87,"Super Built up area 1024
(95.13 sq.m.)
Carpet area: 800 sq.ft. (74.32 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-gundecha-symphony-andheri-west-mumbai-andheri-dahisar-950-sq-ft-r1-spid-M83766948,"Gundecha symphony
3.9","2 BHK Flat in Andheri West, Mumbai",₹2.5 Cr,950 sqft,2 BHK,(2 Baths),Super Built-up Area,88,"Super Built up area 950
(88.26 sq.m.)
Carpet area: 690 sq.ft. (64.1 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-hdil-metropolis-residences-four-bungalows-mumbai-andheri-dahisar-1944-sq-ft-spid-L85578288,HDIL Metropolis Residences,"3 BHK Flat in Four Bungalows, Andheri West",₹4.5 Cr,"1,944 sqft",3 BHK,(3 Baths),Super Built-up Area,89,"Super Built up area 1944
(180.6 sq.m.)
Carpet area: 1300 sq.ft. (120.77 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-hdil-metropolis-residences-four-bungalows-mumbai-andheri-dahisar-1941-sq-ft-spid-B85490618,HDIL Metropolis Residences,"3 BHK Flat in Four Bungalows, Andheri West",₹4.25 Cr,"1,941 sqft",3 BHK,(3 Baths),Super Built-up Area,90,"Super Built up area 1941
(180.32 sq.m.)
Carpet area: 1300 sq.ft. (120.77 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sd-the-lumiere-sv-patel-nagar-mumbai-andheri-dahisar-1857-sq-ft-spid-B85376840,SD The Lumiere,"3 BHK Flat in SV Patel Nagar, Andheri West",₹3.7 Cr,"1,857 sqft",3 BHK,(3 Baths),Super Built-up Area,91,"Super Built up area 1857
(172.52 sq.m.)
Carpet area: 1165.95 sq.ft. (108.32 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-oberoi-springs-andheri-west-mumbai-andheri-dahisar-1295-sq-ft-spid-O85750658,"Oberoi Springs
4.2","3 BHK Flat in Andheri West, Mumbai",₹4.45 Cr,"1,295 sqft",3 BHK,(2 Baths),Super Built-up Area,92,"Super Built up area 1295
(120.31 sq.m.)
Built Up area: 1000 sq.ft. (92.9 sq.m.)
Carpet area: 900 sq.ft. (83.61 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-yari-road-mumbai-andheri-dahisar-980-sq-ft-spid-F85784234,on request,"2 BHK Flat in Yari Road, Andheri West",₹3.24 Cr,980 sqft,2 BHK,(2 Baths),Built-up Area,93,"Built Up area: 980
(91.04 sq.m.)
Carpet area: 750 sq.ft. (69.68 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-rna-ng-eclat-andheri-west-mumbai-andheri-dahisar-864-sq-ft-spid-D85221256,"RNA NG Eclat
3.8","2 BHK Flat in Andheri West, Mumbai",₹3.83 Cr,864 sqft,2 BHK,(2 Baths),Carpet Area,94,"Carpet area: 864
(80.27 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-platinum-53-west-andheri-west-mumbai-andheri-dahisar-850-sq-ft-spid-E84838384,Platinum 53 West,"2 BHK Flat in Andheri West, Mumbai",₹2.7 Cr,850 sqft,2 BHK,(2 Baths),Super Built-up Area,95,"Super Built up area 850
(78.97 sq.m.)
Built Up area: 750 sq.ft. (69.68 sq.m.)
Carpet area: 645 sq.ft. (59.92 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-manju-tower-chs-lokhandwala-andheri-west-mumbai-andheri-dahisar-900-sq-ft-spid-K84825310,Manju Tower CHS,"2 BHK Flat in Lokhandwala Andheri West, Mumbai",₹3 Cr,900 sqft,2 BHK,(2 Baths),Carpet Area,96,"Carpet area: 900
(83.61 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-seven-bunglow-mumbai-andheri-dahisar-755-sq-ft-spid-E85076834,shangrila,"2 BHK Flat in Seven Bunglow, Andheri West",₹3.05 Cr,755 sqft,2 BHK,(2 Baths),Carpet Area,97,"Carpet area: 755
(70.14 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dn-nagar-mumbai-andheri-dahisar-618-sq-ft-spid-F85093358,On Request,"2 BHK Flat in DN Nagar, Andheri West",₹2.5 Cr,618 sqft,2 BHK,(2 Baths),Carpet Area,98,"Carpet area: 618
(57.41 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-renaissance-tower-lokhandwala-complex-mumbai-andheri-dahisar-1400-sq-ft-spid-M85265504,Renaissance Tower,"3 BHK Flat in Lokhandwala Complex, Andheri West",₹4.75 Cr,"1,400 sqft",3 BHK,(3 Baths),Super Built-up Area,99,"Super Built up area 1400
(130.06 sq.m.)
Built Up area: 1300 sq.ft. (120.77 sq.m.)
Carpet area: 1200 sq.ft. (111.48 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlh-darpan-dattaguru-nagar-mumbai-andheri-dahisar-1250-sq-ft-spid-V84660924,DLH Darpan,"3 BHK Flat in Dattaguru Nagar, Andheri West",₹3.9 Cr,"1,250 sqft",3 BHK,(3 Baths),Super Built-up Area,100,"Super Built up area 1250
(116.13 sq.m.)
Carpet area: 1100 sq.ft. (102.19 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-runwal-elegante-shastri-nagar-andheri-west-western-mumbai-1760-sq-ft-spid-W84680066,"Runwal Elegante
4.0","3 BHK Flat in Shastri Nagar , Andheri West, Mumbai",₹7.4 Cr,"1,760 sqft",3 BHK,(3 Baths),Carpet Area,101,"Carpet area: 1760
(163.51 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-runwal-elegante-shastri-nagar-andheri-west-western-mumbai-979-sq-ft-spid-Q84222500,"Runwal Elegante
4.0","3 BHK Flat in Shastri Nagar , Andheri West, Mumbai",₹4.8 Cr,979 sqft,3 BHK,(2 Baths),Carpet Area,102,"Carpet area: 979
(90.95 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-andheri-west-mumbai-andheri-dahisar-1101-sq-ft-spid-Q85221180,ON REQUEST,"3 BHK Flat in Andheri West, Mumbai",₹4.88 Cr,"1,101 sqft",3 BHK,(3 Baths),Carpet Area,103,"Carpet area: 1101
(102.29 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-andheri-west-mumbai-andheri-dahisar-1700-sq-ft-spid-N85221108,On Request,"3 BHK Flat in Andheri West, Mumbai",₹4.96 Cr,"1,700 sqft",3 BHK,(3 Baths),Built-up Area,104,"Built Up area: 1700
(157.94 sq.m.)
Carpet area: 1118 sq.ft. (103.87 sq.m.)  
sq.ft."
https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-clifton-apartment-shastri-nagar-andheri-west-western-mumbai-650-sq-ft-r1-spid-Y83335160,Clifton Apartment,"1 BHK Flat in Shastri Nagar , Andheri West, Mumbai",₹2.15 Cr,650 sqft,1 BHK,(1 Bath),Super Built-up Area,105,"Super Built up area 650
(60.39 sq.m.)
Built Up area: 600 sq.ft. (55.74 sq.m.)
Carpet area: 450 sq.ft. (41.81 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-runwal-elegante-shastri-nagar-andheri-west-western-mumbai-1960-sq-ft-spid-Z83743680,"Runwal Elegante
4.0","3 BHK Flat in Shastri Nagar , Andheri West, Mumbai",₹5.5 Cr,"1,960 sqft",3 BHK,(2 Baths),Super Built-up Area,106,"Super Built up area 1960
(182.09 sq.m.)
Built Up area: 1350 sq.ft. (125.42 sq.m.)
Carpet area: 976 sq.ft. (90.67 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-platinum-life-andheri-west-mumbai-andheri-dahisar-850-sq-ft-spid-R84613562,Platinum Life,"2 BHK Flat in Andheri West, Mumbai",₹2.45 Cr,850 sqft,2 BHK,(2 Baths),Super Built-up Area,107,"Super Built up area 850
(78.97 sq.m.)
Built Up area: 750 sq.ft. (69.68 sq.m.)
Carpet area: 665 sq.ft. (61.78 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-platinum-life-dn-nagar-mumbai-andheri-dahisar-850-sq-ft-spid-R85977530,Platinum Life,"2 BHK Flat in DN Nagar, Andheri West",₹2.75 Cr,850 sqft,2 BHK,(2 Baths),Built-up Area,108,"Built Up area: 850
(78.97 sq.m.)
Carpet area: 665 sq.ft. (61.78 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dn-nagar-mumbai-andheri-dahisar-1102-sq-ft-spid-Z85152324,Lotus Aurus,"3 BHK Flat in DN Nagar, Andheri West",₹7.45 Cr,"1,102 sqft",3 BHK,(3 Baths),Carpet Area,109,"Carpet area: 1102
(102.38 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-vardhman-grandeur-andheri-west-mumbai-andheri-dahisar-684-sq-ft-spid-Q83946240,Vardhman Grandeur,"2 BHK Flat in Andheri West, Mumbai",₹2.03 Cr,684 sqft,2 BHK,(2 Baths),Carpet Area,110,"Carpet area: 684
(63.55 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-andheri-west-mumbai-andheri-dahisar-961-sq-ft-spid-I85221322,ON REQUEST,"2 BHK Flat in Andheri West, Mumbai",₹4.05 Cr,961 sqft,2 BHK,(2 Baths),Carpet Area,111,"Carpet area: 961
(89.28 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sumeru-chs-sv-patel-nagar-mumbai-andheri-dahisar-650-sq-ft-r3-spid-T78194841,Sumeru CHS,"2 BHK Flat in SV Patel Nagar, Andheri West",₹2.5 Cr,650 sqft,2 BHK,(2 Baths),Carpet Area,112,"Carpet area: 650
(60.39 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-naman-habitat-andheri-west-mumbai-andheri-dahisar-1092-sq-ft-spid-U84714816,Naman Habitat,"3 BHK Flat in Andheri West, Mumbai",₹4.55 Cr,"1,092 sqft",3 BHK,(3 Baths),Carpet Area,113,"Carpet area: 1092
(101.45 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-rna-ng-eclat-andheri-west-mumbai-andheri-dahisar-863-sq-ft-spid-G84338248,"RNA NG Eclat
3.8","2 BHK Flat in Andheri West, Mumbai",₹3.65 Cr,863 sqft,2 BHK,(2 Baths),Carpet Area,114,"Carpet area: 863
(80.18 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-gundecha-symphony-andheri-west-mumbai-andheri-dahisar-950-sq-ft-spid-U85447840,"Gundecha symphony
3.9","2 BHK Flat in Andheri West, Mumbai",₹2.4 Cr,950 sqft,2 BHK,(2 Baths),Super Built-up Area,115,"Super Built up area 950
(88.26 sq.m.)
Carpet area: 700 sq.ft. (65.03 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-rna-ng-eclat-andheri-west-mumbai-andheri-dahisar-1118-sq-ft-spid-V84233554,"RNA NG Eclat
3.8","3 BHK Flat in Andheri West, Mumbai",₹4.7 Cr,"1,118 sqft",3 BHK,(3 Baths),Carpet Area,116,"Carpet area: 1118
(103.87 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-adani-western-heights-four-bungalows-mumbai-andheri-dahisar-1090-sq-ft-spid-Z84193354,"Adani Western Heights
4.1","3 BHK Flat in Four Bungalows, Andheri West",₹4.45 Cr,"1,090 sqft",3 BHK,(3 Baths),Carpet Area,117,"Carpet area: 1090
(101.26 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-palash-towers-veera-desai-road-mumbai-andheri-dahisar-1000-sq-ft-spid-O86026432,Palash Towers,"2 BHK Flat in Veera Desai Road, Andheri West",₹2.41 Cr,"1,000 sqft",2 BHK,(2 Baths),Super Built-up Area,118,"Super Built up area 1000
(92.9 sq.m.)
Built Up area: 900 sq.ft. (83.61 sq.m.)
Carpet area: 750 sq.ft. (69.68 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-naman-habitat-azad-nagar-mumbai-andheri-dahisar-766-sq-ft-spid-S85248852,Naman Habitat,"2 BHK Flat in Azad Nagar, Andheri West",₹2.7 Cr,766 sqft,2 BHK,(2 Baths),Carpet Area,119,"Carpet area: 766
(71.16 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dheeraj-gaurav-heights-andheri-west-mumbai-andheri-dahisar-700-sq-ft-spid-B85023410,Dheeraj Gaurav Heights,"2 BHK Flat in Andheri West, Mumbai",₹2.6 Cr,700 sqft,2 BHK,(2 Baths),Carpet Area,120,"Carpet area: 700
(65.03 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-florida-apartments-shastri-nagar-andheri-west-western-mumbai-865-sq-ft-spid-U85916782,Florida Apartments,"2 BHK Flat in Shastri Nagar , Andheri West, Mumbai",₹2.75 Cr,865 sqft,2 BHK,(2 Baths),Super Built-up Area,121,"Super Built up area 865
(80.36 sq.m.)
Built Up area: 850 sq.ft. (78.97 sq.m.)
Carpet area: 715 sq.ft. (66.43 sq.m.)  
sq.ft."
